,IAccountID,BS,CommodityId,TradeDate,TradeTime,Qty,Price,Type,Fee
1,IOC,S,TXO23500A5,2025/1/2,2025/1/2 08:47,1,87,opt,15
2,IOC,S,TXO23500A5,2025/1/2,2025/1/2 08:47,1,84,opt,15
3,IOC,B,TXO23500M5,2025/1/2,2025/1/2 08:47,1,615,opt,42
4,IOC,B,TXO23500M5,2025/1/2,2025/1/2 08:47,1,615,opt,42
5,IOC,B,MXFA5,2025/1/2,2025/1/2 08:47,1,22954,mxf,36
6,IOC,B,MXFA5,2025/1/2,2025/1/2 08:47,1,22955,mxf,36
7,ROLL,B,MX1A5,2025/1/2,2025/1/2 09:07,1,22952,mxf,36
8,ROLL,S,MXFA5,2025/1/2,2025/1/2 09:07,1,22955,mxf,36
9,ROLL,B,TX123500M5,2025/1/2,2025/1/2 09:48,1,580,opt,40
10,ROLL,B,MXFA5,2025/1/2,2025/1/2 09:48,1,22904,mxf,36
11,ROLL,S,TX123500A5,2025/1/2,2025/1/2 09:49,1,0.3,opt,11
12,ROLL,B,MX1A5,2025/1/2,2025/1/2 09:54,1,22929,mxf,36
13,ROLL,S,MXFA5,2025/1/2,2025/1/2 09:54,1,22926,mxf,36
14,PCP,B,TXO23400M5,2025/1/2,2025/1/2 10:07,1,615,opt,42
15,PCP,S,TXO23400A5,2025/1/2,2025/1/2 10:07,1,87,opt,15
16,PCP,B,MXFA5,2025/1/2,2025/1/2 10:07,1,22862,mxf,36
17,PCP,S,TXO22300A5,2025/1/2,2025/1/2 10:09,1,680,opt,45
18,PCP,B,MXFA5,2025/1/2,2025/1/2 10:09,1,22860,mxf,36
19,PCP,B,TXO22300M5,2025/1/2,2025/1/2 10:09,1,112,opt,17
20,PCP,S,TXO22000A5,2025/1/2,2025/1/2 10:10,1,930,opt,57
21,PCP,B,TXO22000M5,2025/1/2,2025/1/2 10:10,1,66,opt,14
22,PCP,B,MXFA5,2025/1/2,2025/1/2 10:10,1,22851,mxf,36
23,PCP,S,TXO23400M5,2025/1/2,2025/1/2 12:01,1,700,opt,46
24,PCP,S,TXO23400M5,2025/1/2,2025/1/2 12:01,1,700,opt,46
25,PCP,B,TXO23400A5,2025/1/2,2025/1/2 12:01,1,77,opt,15
26,PCP,B,TXO23400A5,2025/1/2,2025/1/2 12:01,1,77,opt,15
27,PCP,S,MXFA5,2025/1/2,2025/1/2 12:01,1,22786,mxf,36
28,PCP,S,MXFA5,2025/1/2,2025/1/2 12:01,1,22786,mxf,36
29,ROLL,S,TX123400M5,2025/1/2,2025/1/2 12:06,1,635,opt,43
30,ROLL,B,TX123400A5,2025/1/2,2025/1/2 12:06,1,0.4,opt,11
31,ROLL,S,MXFA5,2025/1/2,2025/1/2 12:06,1,22761,mxf,36
32,ROLL,S,TX123400M5,2025/1/2,2025/1/2 12:06,1,630,opt,43
33,ROLL,B,TX123400A5,2025/1/2,2025/1/2 12:06,1,0.4,opt,11
34,ROLL,S,MXFA5,2025/1/2,2025/1/2 12:06,1,22764,mxf,36
35,ROLL,B,TX123300M5,2025/1/2,2025/1/2 12:08,1,505,opt,36
36,ROLL,B,TX123300M5,2025/1/2,2025/1/2 12:08,1,505,opt,36
37,ROLL,B,MXFA5,2025/1/2,2025/1/2 12:08,1,22770,mxf,36
38,ROLL,B,MXFA5,2025/1/2,2025/1/2 12:08,1,22770,mxf,36
39,ROLL,B,MX1A5,2025/1/2,2025/1/2 12:09,1,22784,mxf,36
40,ROLL,S,MXFA5,2025/1/2,2025/1/2 12:09,1,22769,mxf,36
41,ROLL,S,TX123300A5,2025/1/2,2025/1/2 12:09,1,0.4,opt,11
42,ROLL,S,TX123300A5,2025/1/2,2025/1/2 12:10,1,0.4,opt,11
43,ROLL,B,MX1A5,2025/1/2,2025/1/2 12:13,1,22769,mxf,36
44,ROLL,S,MXFA5,2025/1/2,2025/1/2 12:13,1,22755,mxf,36
45,ROLL,S,TX123300M5,2025/1/2,2025/1/2 12:13,1,550,opt,39
46,ROLL,S,TX123350M5,2025/1/2,2025/1/2 12:13,1,610,opt,41
47,ROLL,S,TX123350M5,2025/1/2,2025/1/2 12:13,1,600,opt,41
48,ROLL,S,TX123450M5,2025/1/2,2025/1/2 12:13,1,700,opt,46
49,ROLL,S,TX123600M5,2025/1/2,2025/1/2 12:13,1,855,opt,54
50,ROLL,S,TX123700M5,2025/1/2,2025/1/2 12:13,1,955,opt,59
51,ROLL,S,MXFA5,2025/1/2,2025/1/2 12:13,1,22733,mxf,36
52,ROLL,B,TX123350A5,2025/1/2,2025/1/2 12:13,1,0.4,opt,11
53,ROLL,B,TX123300A5,2025/1/2,2025/1/2 12:13,1,0.3,opt,11
54,ROLL,B,TX123350A5,2025/1/2,2025/1/2 12:13,1,0.4,opt,11
55,ROLL,B,TX123450A5,2025/1/2,2025/1/2 12:13,1,0.3,opt,11
56,ROLL,B,TX123600A5,2025/1/2,2025/1/2 12:13,1,0.3,opt,11
57,ROLL,B,TX123700A5,2025/1/2,2025/1/2 12:13,1,0.3,opt,11
58,ROLL,S,MXFA5,2025/1/2,2025/1/2 12:13,1,22738,mxf,36
59,ROLL,S,MXFA5,2025/1/2,2025/1/2 12:13,1,22738,mxf,36
60,ROLL,S,MXFA5,2025/1/2,2025/1/2 12:13,1,22738,mxf,36
61,ROLL,S,MXFA5,2025/1/2,2025/1/2 12:13,1,22736,mxf,36
62,ROLL,S,MXFA5,2025/1/2,2025/1/2 12:13,1,22736,mxf,36
63,ROLL,S,MX1A5,2025/1/2,2025/1/2 12:14,1,22749,mxf,36
64,ROLL,B,MXFA5,2025/1/2,2025/1/2 12:14,1,22735,mxf,36
65,ROLL,S,MX1A5,2025/1/2,2025/1/2 12:14,1,22749,mxf,36
66,ROLL,B,MXFA5,2025/1/2,2025/1/2 12:14,1,22735,mxf,36
67,ROLL,S,MX1A5,2025/1/2,2025/1/2 12:19,1,22752,mxf,36
68,ROLL,B,MXFA5,2025/1/2,2025/1/2 12:19,1,22744,mxf,36
69,ROLL,S,MX1A5,2025/1/2,2025/1/2 12:19,1,22750,mxf,36
70,ROLL,B,MXFA5,2025/1/2,2025/1/2 12:19,1,22741,mxf,36
71,ROLL,S,MX1A5,2025/1/2,2025/1/2 12:25,1,22753,mxf,36
72,ROLL,B,MXFA5,2025/1/2,2025/1/2 12:25,1,22746,mxf,36
73,ROLL,S,MX1A5,2025/1/2,2025/1/2 12:26,1,22753,mxf,36
74,ROLL,B,MXFA5,2025/1/2,2025/1/2 12:26,1,22746,mxf,36
75,ROLL,S,TX123350M5,2025/1/2,2025/1/2 12:40,1,625,opt,42
76,ROLL,S,MXFA5,2025/1/2,2025/1/2 12:40,1,22733,mxf,36
77,ROLL,B,TX123350A5,2025/1/2,2025/1/2 12:40,1,0.3,opt,11
78,PCP,S,TXO22000A5,2025/1/2,2025/1/2 12:47,1,800,opt,51
79,PCP,B,MXFA5,2025/1/2,2025/1/2 12:47,1,22707,mxf,36
80,PCP,B,TXO22000M5,2025/1/2,2025/1/2 12:47,1,86,opt,15
81,ROLL,S,MX1A5,2025/1/2,2025/1/2 12:48,1,22726,mxf,36
82,ROLL,B,MXFA5,2025/1/2,2025/1/2 12:48,1,22711,mxf,36
83,PCP,B,TXO23300M5,2025/1/2,2025/1/2 12:49,1,660,opt,44
84,PCP,B,MXFA5,2025/1/2,2025/1/2 12:49,1,22709,mxf,36
85,PCP,S,TXO23300A5,2025/1/2,2025/1/2 12:49,1,78,opt,15
86,ROLL,S,MXFA5,2025/1/2,2025/1/2 13:06,1,22734,mxf,36
87,ROLL,B,TX122700A5,2025/1/2,2025/1/2 13:06,1,26.5,opt,12
88,ROLL,S,TX122700M5,2025/1/2,2025/1/2 13:06,1,0.5,opt,11
89,ROLL,S,MX1A5,2025/1/2,2025/1/2 13:08,1,22715,mxf,36
90,ROLL,B,MXFA5,2025/1/2,2025/1/2 13:08,1,22720,mxf,36
91,ROLL,B,MXFA5,2025/1/2,2025/1/2 13:08,1,22716,mxf,36
92,ROLL,B,TX122900M5,2025/1/2,2025/1/2 13:08,1,185,opt,20
93,ROLL,S,TX122900A5,2025/1/2,2025/1/2 13:08,1,0.1,opt,11
94,ROLL,B,MX1A5,2025/1/2,2025/1/2 13:09,1,22717,mxf,36
95,ROLL,S,MXFA5,2025/1/2,2025/1/2 13:09,1,22720,mxf,36
96,ROLL,S,TX223500M5,2025/1/3,2025/1/2 22:55,1,555,opt,39
97,ROLL,B,TX223500A5,2025/1/3,2025/1/2 22:55,1,16.5,opt,12
98,ROLL,S,MXFA5,2025/1/3,2025/1/2 22:55,1,22977,mxf,36
99,ROLL,S,TX223100M5,2025/1/3,2025/1/2 22:55,1,243,opt,23
100,ROLL,B,TX223100A5,2025/1/3,2025/1/2 22:55,1,103,opt,16
101,ROLL,S,MXFA5,2025/1/3,2025/1/2 22:55,1,22978,mxf,36
102,ROLL,S,TX223600M5,2025/1/3,2025/1/2 22:56,1,650,opt,43
103,ROLL,B,TX223600A5,2025/1/3,2025/1/2 22:56,1,9.9,opt,11
104,ROLL,S,MXFA5,2025/1/3,2025/1/2 22:56,1,22976,mxf,36
105,ROLL,S,TX223600M5,2025/1/3,2025/1/2 22:57,1,645,opt,43
106,ROLL,S,TX223600M5,2025/1/3,2025/1/2 22:57,1,645,opt,43
107,ROLL,B,TX223600A5,2025/1/3,2025/1/2 22:57,1,10,opt,11
108,ROLL,B,TX223600A5,2025/1/3,2025/1/2 22:57,1,10,opt,11
109,ROLL,S,MXFA5,2025/1/3,2025/1/2 22:57,1,22982,mxf,36
110,ROLL,S,MXFA5,2025/1/3,2025/1/2 22:57,1,22982,mxf,36
111,ROLL,S,TX223600M5,2025/1/3,2025/1/2 22:57,1,645,opt,43
112,ROLL,B,TX223600A5,2025/1/3,2025/1/2 22:57,1,10,opt,11
113,ROLL,S,MXFA5,2025/1/3,2025/1/2 22:57,1,22981,mxf,36
114,ROLL,S,TX223600M5,2025/1/3,2025/1/2 22:57,1,645,opt,43
115,ROLL,B,TX222400A5,2025/1/3,2025/1/2 22:57,1,600,opt,41
116,ROLL,S,TX223500M5,2025/1/3,2025/1/2 22:57,1,550,opt,39
117,ROLL,S,TX223500M5,2025/1/3,2025/1/2 22:57,1,550,opt,39
118,ROLL,S,TX223700M5,2025/1/3,2025/1/2 22:57,1,740,opt,48
119,ROLL,S,TX223700M5,2025/1/3,2025/1/2 22:57,1,740,opt,48
120,ROLL,B,TX223600A5,2025/1/3,2025/1/2 22:57,1,10.5,opt,12
121,ROLL,S,MXFA5,2025/1/3,2025/1/2 22:57,1,22983,mxf,36
122,ROLL,S,TX222400M5,2025/1/3,2025/1/2 22:57,1,33,opt,13
123,ROLL,B,TX222950A5,2025/1/3,2025/1/2 22:57,1,179,opt,20
124,ROLL,S,TX222950M5,2025/1/3,2025/1/2 22:57,1,162,opt,19
125,ROLL,B,TX223500A5,2025/1/3,2025/1/2 22:57,1,17,opt,12
126,ROLL,B,TX223500A5,2025/1/3,2025/1/2 22:57,1,17,opt,12
127,ROLL,B,TX223700A5,2025/1/3,2025/1/2 22:57,1,6.5,opt,11
128,ROLL,B,TX223700A5,2025/1/3,2025/1/2 22:57,1,6.5,opt,11
129,ROLL,B,TX222800A5,2025/1/3,2025/1/2 22:57,1,275,opt,25
130,ROLL,S,TX222800M5,2025/1/3,2025/1/2 22:57,1,107,opt,16
131,ROLL,B,TX223000A5,2025/1/3,2025/1/2 22:57,1,152,opt,19
132,ROLL,S,TX223000M5,2025/1/3,2025/1/2 22:57,1,184,opt,20
133,ROLL,S,MXFA5,2025/1/3,2025/1/2 22:57,1,22985,mxf,36
134,ROLL,S,MXFA5,2025/1/3,2025/1/2 22:57,1,22985,mxf,36
135,ROLL,S,MXFA5,2025/1/3,2025/1/2 22:57,1,22984,mxf,36
136,ROLL,S,MXFA5,2025/1/3,2025/1/2 22:57,1,22984,mxf,36
137,ROLL,S,MXFA5,2025/1/3,2025/1/2 22:57,1,22983,mxf,36
138,ROLL,S,MXFA5,2025/1/3,2025/1/2 22:57,1,22983,mxf,36
139,ROLL,S,MXFA5,2025/1/3,2025/1/2 22:57,1,22986,mxf,36
140,ROLL,S,MXFA5,2025/1/3,2025/1/2 22:57,1,22986,mxf,36
141,ROLL,S,MXFA5,2025/1/3,2025/1/2 22:57,1,22986,mxf,36
142,ROLL,B,TX223000A5,2025/1/3,2025/1/2 22:57,1,152,opt,19
143,ROLL,S,TX223000M5,2025/1/3,2025/1/2 22:57,1,184,opt,20
144,ROLL,B,TX222950A5,2025/1/3,2025/1/2 22:57,1,179,opt,20
145,ROLL,S,TX222950M5,2025/1/3,2025/1/2 22:57,1,161,opt,19
146,ROLL,B,TX222850A5,2025/1/3,2025/1/2 22:57,1,241,opt,23
147,ROLL,S,TX222850M5,2025/1/3,2025/1/2 22:57,1,122,opt,17
148,ROLL,S,MXFA5,2025/1/3,2025/1/2 22:57,1,22986,mxf,36
149,ROLL,S,MXFA5,2025/1/3,2025/1/2 22:57,1,22986,mxf,36
150,ROLL,S,TX223600M5,2025/1/3,2025/1/2 22:57,1,645,opt,43
151,ROLL,B,TX223600A5,2025/1/3,2025/1/2 22:57,1,9.9,opt,11
152,ROLL,S,MXFA5,2025/1/3,2025/1/2 22:57,1,22982,mxf,36
153,ROLL,S,TX223500M5,2025/1/3,2025/1/2 23:01,1,545,opt,38
154,ROLL,S,TX223500M5,2025/1/3,2025/1/2 23:01,1,545,opt,38
155,ROLL,B,TX223500A5,2025/1/3,2025/1/2 23:01,1,16,opt,12
156,ROLL,B,TX223500A5,2025/1/3,2025/1/2 23:01,1,16,opt,12
157,ROLL,S,MXFA5,2025/1/3,2025/1/2 23:01,1,22988,mxf,36
158,ROLL,S,MXFA5,2025/1/3,2025/1/2 23:01,1,22988,mxf,36
159,ROLL,S,TX223500M5,2025/1/3,2025/1/2 23:01,1,550,opt,39
160,ROLL,B,TX223500A5,2025/1/3,2025/1/2 23:01,1,15.5,opt,12
161,ROLL,S,MXFA5,2025/1/3,2025/1/2 23:01,1,22984,mxf,36
162,ROLL,S,MX2A5,2025/1/3,2025/1/2 23:01,1,22976,mxf,36.2
163,ROLL,S,MX2A5,2025/1/3,2025/1/2 23:01,1,22976,mxf,36.2
164,ROLL,S,MX2A5,2025/1/3,2025/1/2 23:01,1,22976,mxf,36.2
165,ROLL,S,MX2A5,2025/1/3,2025/1/2 23:01,1,22976,mxf,36.2
166,ROLL,S,MX2A5,2025/1/3,2025/1/2 23:01,1,22976,mxf,36.2
167,ROLL,B,MXFA5,2025/1/3,2025/1/2 23:01,1,22988,mxf,36.2
168,ROLL,B,MXFA5,2025/1/3,2025/1/2 23:01,1,22988,mxf,36.2
169,ROLL,B,MXFA5,2025/1/3,2025/1/2 23:01,1,22988,mxf,36.2
170,ROLL,B,MXFA5,2025/1/3,2025/1/2 23:01,1,22988,mxf,36.2
171,ROLL,B,MXFA5,2025/1/3,2025/1/2 23:01,1,22988,mxf,36.2
172,ROLL,S,MX2A5,2025/1/3,2025/1/2 23:01,1,22976,mxf,36.2
173,ROLL,S,MX2A5,2025/1/3,2025/1/2 23:01,1,22976,mxf,36.2
174,ROLL,S,MX2A5,2025/1/3,2025/1/2 23:01,1,22976,mxf,36.2
175,ROLL,S,MX2A5,2025/1/3,2025/1/2 23:01,1,22976,mxf,36.2
176,ROLL,S,MX2A5,2025/1/3,2025/1/2 23:01,1,22976,mxf,36.2
177,ROLL,B,MXFA5,2025/1/3,2025/1/2 23:01,1,22988,mxf,36.2
178,ROLL,B,MXFA5,2025/1/3,2025/1/2 23:01,1,22988,mxf,36.2
179,ROLL,B,MXFA5,2025/1/3,2025/1/2 23:01,1,22988,mxf,36.2
180,ROLL,B,MXFA5,2025/1/3,2025/1/2 23:01,1,22988,mxf,36.2
181,ROLL,B,MXFA5,2025/1/3,2025/1/2 23:01,1,22988,mxf,36.2
182,ROLL,S,MX2A5,2025/1/3,2025/1/2 23:01,1,22975,mxf,36.2
183,ROLL,S,MX2A5,2025/1/3,2025/1/2 23:01,1,22975,mxf,36.2
184,ROLL,S,MX2A5,2025/1/3,2025/1/2 23:01,1,22975,mxf,36.2
185,ROLL,S,MX2A5,2025/1/3,2025/1/2 23:01,1,22975,mxf,36.2
186,ROLL,S,MX2A5,2025/1/3,2025/1/2 23:01,1,22975,mxf,36.2
187,ROLL,B,MXFA5,2025/1/3,2025/1/2 23:01,1,22987,mxf,36.2
188,ROLL,B,MXFA5,2025/1/3,2025/1/2 23:01,1,22987,mxf,36.2
189,ROLL,B,MXFA5,2025/1/3,2025/1/2 23:01,1,22987,mxf,36.2
190,ROLL,B,MXFA5,2025/1/3,2025/1/2 23:01,1,22987,mxf,36.2
191,ROLL,B,MXFA5,2025/1/3,2025/1/2 23:01,1,22987,mxf,36.2
192,ROLL,S,MX2A5,2025/1/3,2025/1/2 23:04,1,22976,mxf,36
193,ROLL,B,MXFA5,2025/1/3,2025/1/2 23:04,1,22988,mxf,36
194,ROLL,S,MX2A5,2025/1/3,2025/1/2 23:04,1,22955,mxf,36
195,ROLL,B,MXFA5,2025/1/3,2025/1/2 23:04,1,22967,mxf,36
196,PCP,S,TXO22300A5,2025/1/3,2025/1/2 23:10,1,765,opt,49
197,PCP,B,TXO22300M5,2025/1/3,2025/1/2 23:10,1,81,opt,15
198,PCP,B,MXFA5,2025/1/3,2025/1/2 23:10,1,22978,mxf,36
199,ROLL,S,MX2A5,2025/1/3,2025/1/2 23:23,1,22969,mxf,36
200,ROLL,B,MXFA5,2025/1/3,2025/1/2 23:23,1,22981,mxf,36
201,ROLL,S,MX2A5,2025/1/3,2025/1/2 23:24,1,22969,mxf,36
202,ROLL,B,MXFA5,2025/1/3,2025/1/2 23:24,1,22981,mxf,36
203,ROLL,S,MX2A5,2025/1/3,2025/1/2 23:30,1,22916,mxf,36
204,ROLL,B,MXFA5,2025/1/3,2025/1/2 23:30,1,22927,mxf,36
205,ROLL,S,MX2A5,2025/1/3,2025/1/3 00:07,1,22876,mxf,36
206,ROLL,B,MXFA5,2025/1/3,2025/1/3 00:07,1,22886,mxf,36
207,PCP,S,TXO23800M5,2025/1/3,2025/1/3 01:24,1,915,opt,57
208,PCP,S,TXO23800M5,2025/1/3,2025/1/3 01:24,1,915,opt,57
209,PCP,B,TXO23800A5,2025/1/3,2025/1/3 01:24,1,28.5,opt,12
210,PCP,B,TXO23800A5,2025/1/3,2025/1/3 01:24,1,28.5,opt,12
211,PCP,S,MXFA5,2025/1/3,2025/1/3 01:24,1,22926,mxf,36
212,PCP,S,MXFA5,2025/1/3,2025/1/3 01:24,1,22925,mxf,36
213,PCP,S,TXO23700M5,2025/1/3,2025/1/3 01:26,1,835,opt,53
214,PCP,B,TXO23700A5,2025/1/3,2025/1/3 01:26,1,37,opt,13
215,PCP,S,MXFA5,2025/1/3,2025/1/3 01:26,1,22909,mxf,36
216,PCP,B,TXO22500A5,2025/1/3,2025/1/3 01:29,1,494,opt,36
217,PCP,S,TXO22500M5,2025/1/3,2025/1/3 01:29,1,140,opt,18
218,PCP,S,MXFA5,2025/1/3,2025/1/3 01:29,1,22861,mxf,36
219,ROLL,S,MX2A5,2025/1/3,2025/1/3 01:34,1,22806,mxf,36
220,ROLL,B,MXFA5,2025/1/3,2025/1/3 01:34,1,22815,mxf,36
221,PCP,B,TXO23600M5,2025/1/3,2025/1/3 01:52,1,865,opt,54
222,PCP,B,MXFA5,2025/1/3,2025/1/3 01:52,1,22763,mxf,36
223,PCP,S,TXO23600A5,2025/1/3,2025/1/3 01:52,1,36.5,opt,13
224,PCP,B,TXO23500M5,2025/1/3,2025/1/3 02:46,1,765,opt,49
225,PCP,B,TXO23500M5,2025/1/3,2025/1/3 02:46,1,765,opt,49
226,PCP,S,TXO23500A5,2025/1/3,2025/1/3 02:46,1,46,opt,13
227,PCP,S,TXO23500A5,2025/1/3,2025/1/3 02:46,1,45.5,opt,13
228,PCP,B,MXFA5,2025/1/3,2025/1/3 02:46,1,22772,mxf,36
229,PCP,B,MXFA5,2025/1/3,2025/1/3 02:46,1,22772,mxf,36
230,PCP,B,TXO22200A5,2025/1/3,2025/1/3 08:49,1,810,opt,51
231,PCP,S,TXO22200M5,2025/1/3,2025/1/3 08:49,1,63,opt,14
232,PCP,S,MXFA5,2025/1/3,2025/1/3 08:49,1,22956,mxf,36
233,PCP,S,TXO23500M5,2025/1/3,2025/1/3 09:52,1,650,opt,43
234,PCP,B,TXO23500A5,2025/1/3,2025/1/3 09:52,1,67,opt,14
235,PCP,S,MXFA5,2025/1/3,2025/1/3 09:52,1,22926,mxf,36
236,PCP,S,TXO23800M5,2025/1/3,2025/1/3 10:16,1,875,opt,55
237,PCP,S,MXFA5,2025/1/3,2025/1/3 10:16,1,22964,mxf,36
238,PCP,B,TXO23800A5,2025/1/3,2025/1/3 10:16,1,32,opt,13
239,PCP,S,TXO22300A5,2025/1/3,2025/1/3 11:01,1,810,opt,51
240,PCP,S,TXO22300A5,2025/1/3,2025/1/3 11:01,1,810,opt,51
241,PCP,B,MXFA5,2025/1/3,2025/1/3 11:01,1,23041,mxf,36
242,PCP,B,MXFA5,2025/1/3,2025/1/3 11:01,1,23041,mxf,36
243,PCP,B,TXO22300M5,2025/1/3,2025/1/3 11:01,1,61,opt,14
244,PCP,B,TXO22300M5,2025/1/3,2025/1/3 11:01,1,61,opt,14
245,PCP,S,TXO22300A5,2025/1/3,2025/1/3 11:17,1,870,opt,55
246,PCP,B,MXFA5,2025/1/3,2025/1/3 11:17,1,23097,mxf,36
247,PCP,B,TXO22300M5,2025/1/3,2025/1/3 11:17,1,61,opt,14
248,PCP,S,TXO22500A5,2025/1/3,2025/1/3 11:18,1,700,opt,46
249,PCP,S,TXO22500A5,2025/1/3,2025/1/3 11:18,1,700,opt,46
250,PCP,B,MXFA5,2025/1/3,2025/1/3 11:18,1,23102,mxf,36
251,PCP,B,MXFA5,2025/1/3,2025/1/3 11:18,1,23102,mxf,36
252,PCP,B,TXO22500M5,2025/1/3,2025/1/3 11:18,1,90,opt,15
253,PCP,B,TXO22500M5,2025/1/3,2025/1/3 11:18,1,90,opt,15
254,PCP,B,TXO23900M5,2025/1/3,2025/1/3 12:01,1,860,opt,54
255,PCP,S,TXO23900A5,2025/1/3,2025/1/3 12:01,1,32,opt,13
256,PCP,B,MXFA5,2025/1/3,2025/1/3 12:01,1,23064,mxf,36
257,IOC,S,MXFA5,2025/1/3,2025/1/3 13:43,1,22971,mxf,36
258,IOC,B,TXO18900A5,2025/1/3,2025/1/3 13:43,1,4060,opt,214
259,IOC,S,TXO18900M5,2025/1/3,2025/1/3 13:43,1,2.6,opt,11
260,PCP,B,TXO22500A5,2025/1/6,2025/1/3 22:35,1,645,opt,43
261,PCP,S,TXO22500M5,2025/1/6,2025/1/3 22:35,1,82,opt,15
262,PCP,S,MXFA5,2025/1/6,2025/1/3 22:35,1,23071,mxf,36
263,ROLL,S,MXFA5,2025/1/6,2025/1/3 22:40,1,23111,mxf,36
264,ROLL,B,MX2A5,2025/1/6,2025/1/3 22:40,1,23093,mxf,36
265,ROLL,S,MXFA5,2025/1/6,2025/1/3 22:40,1,23113,mxf,36
266,ROLL,S,TX223550M5,2025/1/6,2025/1/3 22:40,1,481,opt,35
267,ROLL,B,TX223550A5,2025/1/6,2025/1/3 22:40,1,17,opt,12
268,ROLL,S,MXFA5,2025/1/6,2025/1/3 22:40,1,23112,mxf,36
269,ROLL,B,TX222550A5,2025/1/6,2025/1/3 22:40,1,560,opt,39
270,ROLL,S,TX223550M5,2025/1/6,2025/1/3 22:40,1,484,opt,35
271,ROLL,B,TX223200A5,2025/1/6,2025/1/3 22:40,1,99,opt,16
272,ROLL,S,TX223200M5,2025/1/6,2025/1/3 22:40,1,212,opt,22
273,ROLL,S,TX222550M5,2025/1/6,2025/1/3 22:40,1,24.5,opt,12
274,ROLL,B,TX223550A5,2025/1/6,2025/1/3 22:40,1,17,opt,12
275,ROLL,S,MXFA5,2025/1/6,2025/1/3 22:40,1,23114,mxf,36
276,ROLL,S,MXFA5,2025/1/6,2025/1/3 22:40,1,23112,mxf,36
277,ROLL,S,MXFA5,2025/1/6,2025/1/3 22:40,1,23108,mxf,36
278,ROLL,S,TX223600M5,2025/1/6,2025/1/3 22:40,1,530,opt,37
279,ROLL,B,TX223600A5,2025/1/6,2025/1/3 22:40,1,13,opt,12
280,ROLL,S,MXFA5,2025/1/6,2025/1/3 22:40,1,23108,mxf,36
281,ROLL,S,TX223600M5,2025/1/6,2025/1/3 22:40,1,530,opt,37
282,ROLL,B,TX223600A5,2025/1/6,2025/1/3 22:40,1,13,opt,12
283,ROLL,S,MXFA5,2025/1/6,2025/1/3 22:40,1,23109,mxf,36
284,ROLL,S,TX223750M5,2025/1/6,2025/1/3 22:40,1,670,opt,45
285,ROLL,B,TX223750A5,2025/1/6,2025/1/3 22:40,1,5.5,opt,11
286,PCP,B,TXO22500A5,2025/1/6,2025/1/3 22:41,1,685,opt,45
287,PCP,S,TXO22500M5,2025/1/6,2025/1/3 22:41,1,75,opt,15
288,PCP,S,MXFA5,2025/1/6,2025/1/3 22:41,1,23113,mxf,36
289,PCP,B,TXO22500A5,2025/1/6,2025/1/3 22:42,1,680,opt,45
290,PCP,S,MXFA5,2025/1/6,2025/1/3 22:42,1,23112,mxf,36
291,PCP,S,TXO22500M5,2025/1/6,2025/1/3 22:42,1,75,opt,15
292,PCP,S,TXO22700A5,2025/1/6,2025/1/4 02:48,1,610,opt,41
293,PCP,S,TXO22700A5,2025/1/6,2025/1/4 02:48,1,610,opt,41
294,PCP,B,TXO22700M5,2025/1/6,2025/1/4 02:48,1,104,opt,16
295,PCP,B,TXO22700M5,2025/1/6,2025/1/4 02:48,1,104,opt,16
296,PCP,B,MXFA5,2025/1/6,2025/1/4 02:48,1,23193,mxf,36
297,PCP,B,MXFA5,2025/1/6,2025/1/4 02:48,1,23193,mxf,36
298,PCP,S,TXO22700A5,2025/1/6,2025/1/4 02:59,1,605,opt,41
299,PCP,B,MXFA5,2025/1/6,2025/1/4 02:59,1,23194,mxf,36
300,PCP,B,TXO22700M5,2025/1/6,2025/1/4 02:59,1,104,opt,16
301,PCP,S,TXO22700A5,2025/1/6,2025/1/4 03:09,1,620,opt,42
302,PCP,B,TXO22700M5,2025/1/6,2025/1/4 03:09,1,104,opt,16
303,PCP,B,MXFA5,2025/1/6,2025/1/4 03:09,1,23205,mxf,36
304,PCP,S,TXO23800M5,2025/1/6,2025/1/4 03:19,1,645,opt,43
305,PCP,S,MXFA5,2025/1/6,2025/1/4 03:19,1,23214,mxf,36
306,PCP,B,TXO23800A5,2025/1/6,2025/1/4 03:19,1,51,opt,14
307,PCP,B,TXO23700M5,2025/1/6,2025/1/4 03:58,1,530,opt,37
308,PCP,S,TXO23700A5,2025/1/6,2025/1/4 03:58,1,67,opt,14
309,PCP,B,MXFA5,2025/1/6,2025/1/4 03:58,1,23229,mxf,36
310,ROLL,S,TX222700A5,2025/1/6,2025/1/4 04:12,1,520,opt,37
311,ROLL,B,TX222700M5,2025/1/6,2025/1/4 04:12,1,15.5,opt,12
312,ROLL,B,MXFA5,2025/1/6,2025/1/4 04:12,1,23213,mxf,36
313,ROLL,B,MXFA5,2025/1/6,2025/1/4 04:19,1,23217,mxf,36
314,ROLL,S,TX222700A5,2025/1/6,2025/1/4 04:19,1,520,opt,37
315,ROLL,B,TX222700M5,2025/1/6,2025/1/4 04:19,1,14.5,opt,12
316,PCP,B,TXO22800A5,2025/1/6,2025/1/6 08:51,1,570,opt,40
317,PCP,S,TXO22800M5,2025/1/6,2025/1/6 08:51,1,80,opt,15
318,PCP,S,MXFA5,2025/1/6,2025/1/6 08:51,1,23299,mxf,36
319,ROLL,B,MXFA5,2025/1/6,2025/1/6 08:51,1,23302,mxf,36
