Time,Category,Price,ID,Fee,StrikePrice,FutPrice,Date,ProductCode,SettlementPrice,SettlementDate,DateTime,AtTheMoneyStrikePrice,AtTheMoneyPrice,Delta,Vega,NewPrice,NewDate,NumMatchingTrades,Intrinsic_Value,PnL_Early_Close,PnL_Settlement
2024-08-02 04:01:00,P,104.0,TX121650T4,16.0,21650.0,22156.0,2024-08-02,202408W1,21239,2024-08-07,40100,22150.0,284.0,-0.4939874970317994,10.749533509377066,406.26732673267327,2024-08-02,101,911.0,6056.852970297027,31292.8
2024-08-02 04:06:00,P,82.0,TX121550T4,15.0,21550.0,22137.0,2024-08-02,202408W1,21239,2024-08-07,40600,22150.0,284.35714285714283,-0.475457272221082,10.742054438755503,406.26732673267327,2024-08-02,101,911.0,6038.977970297029,31274.925000000003
2024-08-02 04:32:00,P,93.0,TX121550T4,16.0,21550.0,22141.0,2024-08-02,202408W1,21239,2024-08-07,43200,22000.0,234.52941176470588,-0.43012689011170957,10.546428404126264,311.94144144144144,2024-08-02,444,761.0,3821.2779411764714,26268.802941176473
2024-08-02 04:32:00,P,142.0,TX121750T4,18.0,21750.0,22141.0,2024-08-02,202408W1,21239,2024-08-07,43200,22000.0,234.52941176470588,-0.43012689011170957,10.546428404126264,311.94144144144144,2024-08-02,444,761.0,3821.2779411764714,26268.802941176473
2024-08-02 04:32:00,P,127.0,TX121700T4,17.0,21700.0,22139.0,2024-08-02,202408W1,21239,2024-08-07,43200,22000.0,234.52941176470588,-0.43012689011170957,10.546428404126264,311.94144144144144,2024-08-02,444,761.0,3821.2779411764714,26268.802941176473
2024-08-02 04:32:00,P,102.0,TX121600T4,16.0,21600.0,22138.0,2024-08-02,202408W1,21239,2024-08-07,43200,22000.0,234.52941176470588,-0.43012689011170957,10.546428404126264,311.94144144144144,2024-08-02,444,761.0,3821.2779411764714,26268.802941176473
2024-08-02 04:32:00,P,114.0,TX121650T4,17.0,21650.0,22136.0,2024-08-02,202408W1,21239,2024-08-07,43200,22000.0,234.52941176470588,-0.43012689011170957,10.546428404126264,311.94144144144144,2024-08-02,444,761.0,3821.2779411764714,26268.802941176473
2024-08-02 04:32:00,P,93.0,TX121550T4,16.0,21550.0,22132.0,2024-08-02,202408W1,21239,2024-08-07,43200,22000.0,234.52941176470588,-0.43012689011170957,10.546428404126264,311.94144144144144,2024-08-02,444,761.0,3821.2779411764714,26268.802941176473
2024-08-03 04:11:00,C,41.5,TX121800H4,13.0,21800.0,21238.0,2024-08-03,202408W1,21239,2024-08-07,41100,21400.0,162.5,0.41107268368659755,9.075627935134662,49.20431034482758,2024-08-05,1160,0.0,-5697.369698275863,-8176.125
2024-08-03 04:12:00,C,23.0,TX121950H4,12.0,21950.0,21237.0,2024-08-03,202408W1,21239,2024-08-07,41200,21400.0,162.5,0.41107268368659755,9.075627935134662,49.20431034482758,2024-08-05,1160,0.0,-5697.369698275863,-8176.125
2024-08-03 04:12:00,C,35.0,TX121850H4,13.0,21850.0,21239.0,2024-08-03,202408W1,21239,2024-08-07,41200,21400.0,162.5,0.41107268368659755,9.075627935134662,49.20431034482758,2024-08-05,1160,0.0,-5697.369698275863,-8176.125
2024-08-03 04:46:00,C,23.5,TX121950H4,12.0,21950.0,21202.0,2024-08-03,202408W1,21239,2024-08-07,44600,21300.0,210.0,0.47170366045372353,9.253734448580587,65.43944353518822,2024-08-05,1222,0.0,-7263.799795417348,-10553.5
2024-08-03 04:47:00,C,23.0,TX121950H4,12.0,21950.0,21198.0,2024-08-03,202408W1,21239,2024-08-07,44700,21300.0,210.0,0.4717028840935804,9.252465654575293,65.43944353518822,2024-08-05,1222,0.0,-7263.799795417348,-10553.5
2024-08-07 04:26:00,C,18.5,TX121000H4,12.0,21000.0,20433.0,2024-08-07,202408W1,21239,2024-08-07,42600,20400.0,232.5,0.5552681309362392,2.59006750440616,309.24817518248176,2024-08-07,137,839.0,3788.321350364964,30270.375
2024-08-07 04:28:00,C,17.5,TX121000H4,12.0,21000.0,20435.0,2024-08-07,202408W1,21239,2024-08-07,42800,20450.0,191.0,0.5250905081295806,2.610124771920297,289.3333333333333,2024-08-07,327,789.0,4870.649999999999,29847.45
2024-08-07 04:28:00,C,18.5,TX121000H4,12.0,21000.0,20434.0,2024-08-07,202408W1,21239,2024-08-07,42800,20450.0,191.0,0.5250905081295806,2.610124771920297,289.3333333333333,2024-08-07,327,789.0,4870.649999999999,29847.45
2024-08-08 04:11:00,C,250.0,TX221300H4,23.0,21300.0,20787.0,2024-08-08,202408W2,22019,2024-08-14,41100,20950.0,424.0,0.472783190758861,10.973200951740862,585.0,2024-08-09,6,1069.0,7977.55,32184.8
2024-08-08 04:36:00,C,210.0,TX221400H4,21.0,21400.0,20773.0,2024-08-08,202408W2,22019,2024-08-14,43600,20750.0,500.0,0.5244598695012609,10.940533615873695,416.1666666666667,2024-08-08,12,1269.0,-4259.4749999999985,38381.0
2024-08-08 04:36:00,C,203.0,TX221400H4,21.0,21400.0,20773.0,2024-08-08,202408W2,22019,2024-08-14,43600,20750.0,500.0,0.5244598695012609,10.940533615873695,416.1666666666667,2024-08-08,12,1269.0,-4259.4749999999985,38381.0
2024-08-09 04:39:00,C,258.0,TX221550H4,24.0,21550.0,21420.0,2024-08-09,202408W2,22019,2024-08-14,43900,21400.0,345.0,0.5201519468460625,10.360036323462808,293.10714285714283,2024-08-09,168,619.0,-2648.5482142857163,13638.75
2024-08-10 04:19:00,C,97.0,TX222000H4,16.0,22000.0,21595.0,2024-08-10,202408W2,22019,2024-08-14,41900,21650.0,248.0,0.4801205286837012,9.4388532412086,300.0561797752809,2024-08-12,89,369.0,2553.4061797752815,5993.6
2024-08-10 04:19:00,C,97.0,TX222000H4,16.0,22000.0,21597.0,2024-08-10,202408W2,22019,2024-08-14,41900,21650.0,248.0,0.4801205286837012,9.4388532412086,300.0561797752809,2024-08-12,89,369.0,2553.4061797752815,5993.6
2024-08-29 04:31:00,P,140.0,TX121800U4,18.0,21800.0,22207.0,2024-08-29,202409W1,21119,2024-09-04,43100,22200.0,314.0,-0.48155288706022487,11.70872214263183,385.2625,2024-08-29,400,1081.0,3506.161874999999,38291.3
2024-08-29 04:31:00,P,134.0,TX121800U4,18.0,21800.0,22207.0,2024-08-29,202409W1,21119,2024-09-04,43100,22200.0,314.0,-0.48155288706022487,11.70872214263183,385.2625,2024-08-29,400,1081.0,3506.161874999999,38291.3
2024-08-31 04:42:00,C,9.0,TX122900I4,11.0,22900.0,22301.0,2024-08-31,202409W1,21119,2024-09-04,44200,22300.0,148.45454545454547,0.534937315833062,9.71287323442902,166.87556904400606,2024-09-02,659,0.0,883.2846737481008,-7473.150000000001
2024-08-31 04:42:00,C,8.9,TX122900I4,11.0,22900.0,22301.0,2024-08-31,202409W1,21119,2024-09-04,44200,22300.0,148.45454545454547,0.534937315833062,9.71287323442902,166.87556904400606,2024-09-02,659,0.0,883.2846737481008,-7473.150000000001
2024-09-04 04:25:00,C,1.2,TX122200I4,11.0,22200.0,21408.0,2024-09-04,202409W1,21119,2024-09-04,42500,21400.0,134.3684210526316,0.5402041756833063,2.728581854011593,55.12463697967086,2024-09-04,2066,0.0,-3993.6638565496514,-6768.13947368421
2024-09-04 04:38:00,C,0.9,TX122350I4,11.0,22350.0,21377.0,2024-09-04,202409W1,21119,2024-09-04,43800,21400.0,130.0,0.5356571369978689,2.701509522765388,55.12463697967086,2024-09-04,2066,0.0,-3775.0243828654407,-6549.5
2024-09-07 04:17:00,C,42.5,TX221300I4,13.0,21300.0,20610.0,2024-09-07,202409W2,21098,2024-09-11,41700,20500.0,375.0,0.58013129520367,8.847116722552995,449.42857142857144,2024-09-09,35,598.0,3658.2071428571435,11088.25
2024-09-07 04:24:00,C,36.0,TX221350I4,13.0,21350.0,20579.0,2024-09-07,202409W2,21098,2024-09-11,42400,20600.0,297.0,0.5338775832627497,8.997652003723461,369.44444444444446,2024-09-09,54,498.0,3566.9,9992.15
2024-09-07 04:24:00,C,31.5,TX221350I4,13.0,21350.0,20579.0,2024-09-07,202409W2,21098,2024-09-11,42400,20600.0,297.0,0.5338775832627497,8.997652003723461,369.44444444444446,2024-09-09,54,498.0,3566.9,9992.15
2024-09-07 04:46:00,C,32.5,TX221350I4,13.0,21350.0,20572.0,2024-09-07,202409W2,21098,2024-09-11,44600,20600.0,274.0,0.512688778679148,8.991819938123053,369.44444444444446,2024-09-09,54,498.0,4718.05,11143.3
2024-09-12 04:01:00,C,26.0,TXO22200I4,12.0,22200.0,21546.0,2024-09-12,202409,21619,2024-09-18,40100,21550.0,260.3333333333333,0.505562905041447,11.38288299679981,279.88832487309645,2024-09-12,197,69.0,928.7384940778354,-9623.683333333332
2024-09-12 04:02:00,C,49.5,TXO22000I4,13.0,22000.0,21544.0,2024-09-12,202409,21619,2024-09-18,40200,21550.0,258.6666666666667,0.5066057744576254,11.381993168149698,279.88832487309645,2024-09-12,197,69.0,1012.1551607445008,-9540.266666666666
2024-09-12 04:02:00,C,47.5,TXO22000I4,13.0,22000.0,21544.0,2024-09-12,202409,21619,2024-09-18,40200,21550.0,258.6666666666667,0.5066057744576254,11.381993168149698,279.88832487309645,2024-09-12,197,69.0,1012.1551607445008,-9540.266666666666
2024-09-12 04:03:00,C,47.5,TXO22000I4,13.0,22000.0,21543.0,2024-09-12,202409,21619,2024-09-18,40300,21550.0,258.6666666666667,0.5066057744576254,11.381993168149698,279.88832487309645,2024-09-12,197,69.0,1012.1551607445008,-9540.266666666666
2024-09-12 04:05:00,C,45.5,TXO22000I4,13.0,22000.0,21543.0,2024-09-12,202409,21619,2024-09-18,40500,21550.0,256.5,0.5049699839985534,11.38081398962043,279.88832487309645,2024-09-12,197,69.0,1120.596827411168,-9431.825
2024-09-12 04:05:00,C,46.0,TXO22000I4,13.5,22000.0,21549.0,2024-09-12,202409,21619,2024-09-18,40500,21550.0,256.5,0.5049699839985534,11.38081398962043,279.88832487309645,2024-09-12,197,69.0,1120.596827411168,-9431.825
2024-09-12 04:05:00,C,46.0,TXO22000I4,13.5,22000.0,21547.0,2024-09-12,202409,21619,2024-09-18,40500,21550.0,256.5,0.5049699839985534,11.38081398962043,279.88832487309645,2024-09-12,197,69.0,1120.596827411168,-9431.825
2024-09-12 04:05:00,C,46.0,TXO22000I4,13.5,22000.0,21548.0,2024-09-12,202409,21619,2024-09-18,40500,21550.0,256.5,0.5049699839985534,11.38081398962043,279.88832487309645,2024-09-12,197,69.0,1120.596827411168,-9431.825
2024-09-12 04:05:00,C,46.0,TXO22000I4,13.5,22000.0,21548.0,2024-09-12,202409,21619,2024-09-18,40500,21550.0,256.5,0.5049699839985534,11.38081398962043,279.88832487309645,2024-09-12,197,69.0,1120.596827411168,-9431.825
2024-09-12 04:05:00,C,45.5,TXO22000I4,13.0,22000.0,21548.0,2024-09-12,202409,21619,2024-09-18,40500,21550.0,256.5,0.5049699839985534,11.38081398962043,279.88832487309645,2024-09-12,197,69.0,1120.596827411168,-9431.825
2024-09-12 04:05:00,C,45.0,TXO22000I4,13.0,22000.0,21543.0,2024-09-12,202409,21619,2024-09-18,40500,21550.0,256.5,0.5049699839985534,11.38081398962043,279.88832487309645,2024-09-12,197,69.0,1120.596827411168,-9431.825
2024-09-12 04:05:00,C,45.0,TXO22000I4,13.0,22000.0,21540.0,2024-09-12,202409,21619,2024-09-18,40500,21550.0,256.5,0.5049699839985534,11.38081398962043,279.88832487309645,2024-09-12,197,69.0,1120.596827411168,-9431.825
2024-09-12 04:05:00,C,45.0,TXO22000I4,13.0,22000.0,21539.0,2024-09-12,202409,21619,2024-09-18,40500,21550.0,256.5,0.5049699839985534,11.38081398962043,279.88832487309645,2024-09-12,197,69.0,1120.596827411168,-9431.825
2024-09-12 04:05:00,C,44.5,TXO22000I4,13.0,22000.0,21535.0,2024-09-12,202409,21619,2024-09-18,40500,21550.0,256.5,0.5049699839985534,11.38081398962043,279.88832487309645,2024-09-12,197,69.0,1120.596827411168,-9431.825
2024-09-12 04:06:00,C,43.0,TXO22000I4,13.0,22000.0,21539.0,2024-09-12,202409,21619,2024-09-18,40600,21550.0,256.0,0.50406054752718,11.38027789964615,279.88832487309645,2024-09-12,197,69.0,1145.6218274111682,-9406.8
2024-09-12 04:06:00,C,43.0,TXO22000I4,13.0,22000.0,21538.0,2024-09-12,202409,21619,2024-09-18,40600,21550.0,256.0,0.50406054752718,11.38027789964615,279.88832487309645,2024-09-12,197,69.0,1145.6218274111682,-9406.8
2024-09-12 04:07:00,C,45.0,TXO22000I4,13.0,22000.0,21543.0,2024-09-12,202409,21619,2024-09-18,40700,21500.0,291.4,0.5356032989142767,11.334832795793172,310.66112266112265,2024-09-12,481,119.0,910.9530769230784,-8678.569999999998
2024-09-12 04:07:00,C,41.5,TXO22000I4,13.0,22000.0,21542.0,2024-09-12,202409,21619,2024-09-18,40700,21500.0,291.4,0.5356032989142767,11.334832795793172,310.66112266112265,2024-09-12,481,119.0,910.9530769230784,-8678.569999999998
2024-09-12 04:07:00,C,41.5,TXO22000I4,13.0,22000.0,21542.0,2024-09-12,202409,21619,2024-09-18,40700,21500.0,291.4,0.5356032989142767,11.334832795793172,310.66112266112265,2024-09-12,481,119.0,910.9530769230784,-8678.569999999998
2024-09-12 04:07:00,C,42.5,TXO22000I4,13.0,22000.0,21542.0,2024-09-12,202409,21619,2024-09-18,40700,21500.0,291.4,0.5356032989142767,11.334832795793172,310.66112266112265,2024-09-12,481,119.0,910.9530769230784,-8678.569999999998
2024-09-12 04:08:00,C,41.5,TXO22000I4,13.0,22000.0,21542.0,2024-09-12,202409,21619,2024-09-18,40800,21500.0,292.42857142857144,0.5373680033491892,11.330985086922748,310.66112266112265,2024-09-12,481,119.0,859.4730769230755,-8730.050000000001
2024-09-12 04:08:00,C,41.0,TXO22000I4,13.0,22000.0,21543.0,2024-09-12,202409,21619,2024-09-18,40800,21500.0,292.42857142857144,0.5373680033491892,11.330985086922748,310.66112266112265,2024-09-12,481,119.0,859.4730769230755,-8730.050000000001
2024-09-12 04:08:00,C,40.5,TXO22000I4,13.0,22000.0,21544.0,2024-09-12,202409,21619,2024-09-18,40800,21500.0,292.42857142857144,0.5373680033491892,11.330985086922748,310.66112266112265,2024-09-12,481,119.0,859.4730769230755,-8730.050000000001
2024-09-12 04:08:00,C,41.0,TXO22000I4,13.0,22000.0,21545.0,2024-09-12,202409,21619,2024-09-18,40800,21500.0,292.42857142857144,0.5373680033491892,11.330985086922748,310.66112266112265,2024-09-12,481,119.0,859.4730769230755,-8730.050000000001
2024-09-12 04:08:00,C,41.0,TXO22000I4,13.0,22000.0,21542.0,2024-09-12,202409,21619,2024-09-18,40800,21500.0,292.42857142857144,0.5373680033491892,11.330985086922748,310.66112266112265,2024-09-12,481,119.0,859.4730769230755,-8730.050000000001
2024-09-12 04:08:00,C,41.0,TXO22000I4,13.0,22000.0,21542.0,2024-09-12,202409,21619,2024-09-18,40800,21500.0,292.42857142857144,0.5373680033491892,11.330985086922748,310.66112266112265,2024-09-12,481,119.0,859.4730769230755,-8730.050000000001
2024-09-12 04:08:00,C,41.0,TXO22000I4,13.0,22000.0,21545.0,2024-09-12,202409,21619,2024-09-18,40800,21500.0,292.42857142857144,0.5373680033491892,11.330985086922748,310.66112266112265,2024-09-12,481,119.0,859.4730769230755,-8730.050000000001
2024-09-12 04:08:00,C,41.0,TXO22000I4,13.0,22000.0,21545.0,2024-09-12,202409,21619,2024-09-18,40800,21500.0,292.42857142857144,0.5373680033491892,11.330985086922748,310.66112266112265,2024-09-12,481,119.0,859.4730769230755,-8730.050000000001
2024-09-12 04:08:00,C,42.0,TXO22000I4,13.0,22000.0,21545.0,2024-09-12,202409,21619,2024-09-18,40800,21500.0,292.42857142857144,0.5373680033491892,11.330985086922748,310.66112266112265,2024-09-12,481,119.0,859.4730769230755,-8730.050000000001
2024-09-12 04:08:00,C,41.0,TXO22000I4,13.0,22000.0,21545.0,2024-09-12,202409,21619,2024-09-18,40800,21500.0,292.42857142857144,0.5373680033491892,11.330985086922748,310.66112266112265,2024-09-12,481,119.0,859.4730769230755,-8730.050000000001
2024-09-12 04:09:00,C,42.0,TXO22000I4,13.0,22000.0,21546.0,2024-09-12,202409,21619,2024-09-18,40900,21500.0,293.8888888888889,0.5387859782561742,11.327633481574143,310.66112266112265,2024-09-12,481,119.0,786.3841880341869,-8803.13888888889
2024-09-12 04:09:00,C,42.0,TXO22000I4,13.0,22000.0,21545.0,2024-09-12,202409,21619,2024-09-18,40900,21500.0,293.8888888888889,0.5387859782561742,11.327633481574143,310.66112266112265,2024-09-12,481,119.0,786.3841880341869,-8803.13888888889
2024-09-12 04:09:00,C,42.0,TXO22000I4,13.0,22000.0,21545.0,2024-09-12,202409,21619,2024-09-18,40900,21500.0,293.8888888888889,0.5387859782561742,11.327633481574143,310.66112266112265,2024-09-12,481,119.0,786.3841880341869,-8803.13888888889
2024-09-12 04:09:00,C,41.5,TXO22000I4,13.0,22000.0,21545.0,2024-09-12,202409,21619,2024-09-18,40900,21500.0,293.8888888888889,0.5387859782561742,11.327633481574143,310.66112266112265,2024-09-12,481,119.0,786.3841880341869,-8803.13888888889
2024-09-12 04:10:00,C,41.5,TXO22000I4,13.0,22000.0,21546.0,2024-09-12,202409,21619,2024-09-18,41000,21500.0,290.82608695652175,0.5360088281607036,11.331557766899085,310.66112266112265,2024-09-12,481,119.0,939.6774247491626,-8649.845652173914
2024-09-12 04:10:00,C,41.5,TXO22000I4,13.0,22000.0,21545.0,2024-09-12,202409,21619,2024-09-18,41000,21500.0,290.82608695652175,0.5360088281607036,11.331557766899085,310.66112266112265,2024-09-12,481,119.0,939.6774247491626,-8649.845652173914
2024-09-12 04:10:00,C,41.5,TXO22000I4,13.0,22000.0,21546.0,2024-09-12,202409,21619,2024-09-18,41000,21500.0,290.82608695652175,0.5360088281607036,11.331557766899085,310.66112266112265,2024-09-12,481,119.0,939.6774247491626,-8649.845652173914
2024-09-12 04:10:00,C,41.5,TXO22000I4,13.0,22000.0,21554.0,2024-09-12,202409,21619,2024-09-18,41000,21600.0,221.8,0.4787849739494021,11.36668386340924,249.57780784844385,2024-09-12,739,19.0,1343.3215020297705,-10195.09
2024-09-12 04:10:00,C,41.5,TXO22000I4,13.0,22000.0,21554.0,2024-09-12,202409,21619,2024-09-18,41000,21600.0,221.8,0.4787849739494021,11.36668386340924,249.57780784844385,2024-09-12,739,19.0,1343.3215020297705,-10195.09
2024-09-12 04:11:00,C,41.5,TXO22000I4,13.0,22000.0,21553.0,2024-09-12,202409,21619,2024-09-18,41100,21600.0,221.8,0.4787849739494021,11.36668386340924,249.57780784844385,2024-09-12,739,19.0,1343.3215020297705,-10195.09
2024-09-12 04:11:00,C,41.5,TXO22000I4,13.0,22000.0,21553.0,2024-09-12,202409,21619,2024-09-18,41100,21600.0,221.8,0.4787849739494021,11.36668386340924,249.57780784844385,2024-09-12,739,19.0,1343.3215020297705,-10195.09
2024-09-12 04:13:00,C,44.5,TXO22000I4,13.0,22000.0,21554.0,2024-09-12,202409,21619,2024-09-18,41300,21600.0,219.0,0.4728892205518225,11.349626873596446,249.57780784844385,2024-09-12,739,19.0,1483.4615020297704,-10054.95
2024-09-12 04:13:00,C,44.5,TXO22000I4,13.0,22000.0,21548.0,2024-09-12,202409,21619,2024-09-18,41300,21500.0,289.0,0.5352723568382252,11.331782304159525,310.66112266112265,2024-09-12,481,119.0,1031.0730769230765,-8558.45
2024-09-12 04:13:00,C,44.5,TXO22000I4,13.0,22000.0,21548.0,2024-09-12,202409,21619,2024-09-18,41300,21500.0,289.0,0.5352723568382252,11.331782304159525,310.66112266112265,2024-09-12,481,119.0,1031.0730769230765,-8558.45
2024-09-12 04:13:00,C,44.5,TXO22000I4,13.0,22000.0,21548.0,2024-09-12,202409,21619,2024-09-18,41300,21500.0,289.0,0.5352723568382252,11.331782304159525,310.66112266112265,2024-09-12,481,119.0,1031.0730769230765,-8558.45
2024-09-12 04:13:00,C,44.5,TXO22000I4,13.0,22000.0,21548.0,2024-09-12,202409,21619,2024-09-18,41300,21500.0,289.0,0.5352723568382252,11.331782304159525,310.66112266112265,2024-09-12,481,119.0,1031.0730769230765,-8558.45
2024-09-12 04:13:00,C,44.5,TXO22000I4,13.0,22000.0,21545.0,2024-09-12,202409,21619,2024-09-18,41300,21500.0,289.0,0.5352723568382252,11.331782304159525,310.66112266112265,2024-09-12,481,119.0,1031.0730769230765,-8558.45
2024-09-12 04:13:00,C,44.5,TXO22000I4,13.0,22000.0,21545.0,2024-09-12,202409,21619,2024-09-18,41300,21500.0,289.0,0.5352723568382252,11.331782304159525,310.66112266112265,2024-09-12,481,119.0,1031.0730769230765,-8558.45
2024-09-12 04:13:00,C,44.5,TXO22000I4,13.0,22000.0,21545.0,2024-09-12,202409,21619,2024-09-18,41300,21500.0,289.0,0.5352723568382252,11.331782304159525,310.66112266112265,2024-09-12,481,119.0,1031.0730769230765,-8558.45
2024-09-12 04:13:00,C,45.0,TXO22000I4,13.0,22000.0,21545.0,2024-09-12,202409,21619,2024-09-18,41300,21500.0,289.0,0.5352723568382252,11.331782304159525,310.66112266112265,2024-09-12,481,119.0,1031.0730769230765,-8558.45
2024-09-12 04:14:00,C,42.5,TXO22000I4,12.66666667,22000.0,21545.0,2024-09-12,202409,21619,2024-09-18,41400,21500.0,288.8125,0.5353398557794232,11.331111234088809,310.66112266112265,2024-09-12,481,119.0,1040.4574519230766,-8549.065625
2024-09-12 04:14:00,C,42.5,TXO22000I4,12.66666667,22000.0,21540.0,2024-09-12,202409,21619,2024-09-18,41400,21500.0,288.8125,0.5353398557794232,11.331111234088809,310.66112266112265,2024-09-12,481,119.0,1040.4574519230766,-8549.065625
2024-09-12 04:14:00,C,42.5,TXO22000I4,12.66666667,22000.0,21541.0,2024-09-12,202409,21619,2024-09-18,41400,21500.0,288.8125,0.5353398557794232,11.331111234088809,310.66112266112265,2024-09-12,481,119.0,1040.4574519230766,-8549.065625
2024-09-12 04:14:00,C,42.5,TXO22000I4,13.0,22000.0,21541.0,2024-09-12,202409,21619,2024-09-18,41400,21500.0,288.8125,0.5353398557794232,11.331111234088809,310.66112266112265,2024-09-12,481,119.0,1040.4574519230766,-8549.065625
2024-09-12 04:14:00,C,42.5,TXO22000I4,13.0,22000.0,21542.0,2024-09-12,202409,21619,2024-09-18,41400,21500.0,288.8125,0.5353398557794232,11.331111234088809,310.66112266112265,2024-09-12,481,119.0,1040.4574519230766,-8549.065625
2024-09-12 04:14:00,C,42.0,TXO22000I4,13.0,22000.0,21542.0,2024-09-12,202409,21619,2024-09-18,41400,21500.0,288.8125,0.5353398557794232,11.331111234088809,310.66112266112265,2024-09-12,481,119.0,1040.4574519230766,-8549.065625
2024-09-12 04:14:00,C,42.0,TXO22000I4,13.0,22000.0,21542.0,2024-09-12,202409,21619,2024-09-18,41400,21500.0,288.8125,0.5353398557794232,11.331111234088809,310.66112266112265,2024-09-12,481,119.0,1040.4574519230766,-8549.065625
2024-09-12 04:14:00,C,42.0,TXO22000I4,13.0,22000.0,21545.0,2024-09-12,202409,21619,2024-09-18,41400,21500.0,288.8125,0.5353398557794232,11.331111234088809,310.66112266112265,2024-09-12,481,119.0,1040.4574519230766,-8549.065625
2024-09-12 04:14:00,C,42.0,TXO22000I4,13.0,22000.0,21545.0,2024-09-12,202409,21619,2024-09-18,41400,21500.0,288.8125,0.5353398557794232,11.331111234088809,310.66112266112265,2024-09-12,481,119.0,1040.4574519230766,-8549.065625
2024-09-12 04:14:00,C,41.5,TXO22000I4,13.0,22000.0,21545.0,2024-09-12,202409,21619,2024-09-18,41400,21500.0,288.8125,0.5353398557794232,11.331111234088809,310.66112266112265,2024-09-12,481,119.0,1040.4574519230766,-8549.065625
2024-09-12 04:14:00,C,41.5,TXO22000I4,13.0,22000.0,21546.0,2024-09-12,202409,21619,2024-09-18,41400,21500.0,288.8125,0.5353398557794232,11.331111234088809,310.66112266112265,2024-09-12,481,119.0,1040.4574519230766,-8549.065625
2024-09-12 04:14:00,C,42.5,TXO22000I4,13.0,22000.0,21546.0,2024-09-12,202409,21619,2024-09-18,41400,21500.0,288.8125,0.5353398557794232,11.331111234088809,310.66112266112265,2024-09-12,481,119.0,1040.4574519230766,-8549.065625
2024-09-12 04:14:00,C,42.5,TXO22000I4,13.0,22000.0,21540.0,2024-09-12,202409,21619,2024-09-18,41400,21500.0,288.8125,0.5353398557794232,11.331111234088809,310.66112266112265,2024-09-12,481,119.0,1040.4574519230766,-8549.065625
2024-09-12 04:14:00,C,42.5,TXO22000I4,13.0,22000.0,21542.0,2024-09-12,202409,21619,2024-09-18,41400,21500.0,288.8125,0.5353398557794232,11.331111234088809,310.66112266112265,2024-09-12,481,119.0,1040.4574519230766,-8549.065625
2024-09-12 04:14:00,C,42.5,TXO22000I4,13.0,22000.0,21545.0,2024-09-12,202409,21619,2024-09-18,41400,21500.0,288.8125,0.5353398557794232,11.331111234088809,310.66112266112265,2024-09-12,481,119.0,1040.4574519230766,-8549.065625
2024-09-12 04:14:00,C,42.5,TXO22000I4,13.0,22000.0,21542.0,2024-09-12,202409,21619,2024-09-18,41400,21500.0,288.8125,0.5353398557794232,11.331111234088809,310.66112266112265,2024-09-12,481,119.0,1040.4574519230766,-8549.065625
2024-09-12 04:15:00,C,41.5,TXO22000I4,13.0,22000.0,21543.0,2024-09-12,202409,21619,2024-09-18,41500,21500.0,288.77777777777777,0.5362081189750517,11.328801788129457,310.66112266112265,2024-09-12,481,119.0,1042.195299145299,-8547.327777777778
2024-09-12 04:16:00,C,42.5,TXO22000I4,13.0,22000.0,21541.0,2024-09-12,202409,21619,2024-09-18,41600,21550.0,257.0,0.5104346101552214,11.37337950307206,279.88832487309645,2024-09-12,197,69.0,1095.5718274111682,-9456.85
2024-09-12 04:16:00,C,41.0,TXO22000I4,13.0,22000.0,21541.0,2024-09-12,202409,21619,2024-09-18,41600,21550.0,257.0,0.5104346101552214,11.37337950307206,279.88832487309645,2024-09-12,197,69.0,1095.5718274111682,-9456.85
2024-09-12 04:16:00,C,41.0,TXO22000I4,13.0,22000.0,21544.0,2024-09-12,202409,21619,2024-09-18,41600,21550.0,257.0,0.5104346101552214,11.37337950307206,279.88832487309645,2024-09-12,197,69.0,1095.5718274111682,-9456.85
2024-09-12 04:17:00,C,42.0,TXO22000I4,13.0,22000.0,21544.0,2024-09-12,202409,21619,2024-09-18,41700,21550.0,257.0,0.5104346101552214,11.37337950307206,279.88832487309645,2024-09-12,197,69.0,1095.5718274111682,-9456.85
2024-09-12 04:17:00,C,41.5,TXO22000I4,13.0,22000.0,21544.0,2024-09-12,202409,21619,2024-09-18,41700,21550.0,257.0,0.5104346101552214,11.37337950307206,279.88832487309645,2024-09-12,197,69.0,1095.5718274111682,-9456.85
2024-09-12 04:17:00,C,41.5,TXO22000I4,13.0,22000.0,21541.0,2024-09-12,202409,21619,2024-09-18,41700,21550.0,257.0,0.5104346101552214,11.37337950307206,279.88832487309645,2024-09-12,197,69.0,1095.5718274111682,-9456.85
2024-09-12 04:17:00,C,41.5,TXO22000I4,13.0,22000.0,21541.0,2024-09-12,202409,21619,2024-09-18,41700,21550.0,257.0,0.5104346101552214,11.37337950307206,279.88832487309645,2024-09-12,197,69.0,1095.5718274111682,-9456.85
2024-09-12 04:17:00,C,41.5,TXO22000I4,13.0,22000.0,21541.0,2024-09-12,202409,21619,2024-09-18,41700,21550.0,257.0,0.5104346101552214,11.37337950307206,279.88832487309645,2024-09-12,197,69.0,1095.5718274111682,-9456.85
2024-09-12 04:17:00,C,41.5,TXO22000I4,13.0,22000.0,21540.0,2024-09-12,202409,21619,2024-09-18,41700,21550.0,257.0,0.5104346101552214,11.37337950307206,279.88832487309645,2024-09-12,197,69.0,1095.5718274111682,-9456.85
