,IAccountID,BS,CommodityId,TradeDate,TradeTime,Qty,Price
2167,PCP,B,MXFC4,2024/3/4,2024/3/4 09:31,1,19202
2168,PCP,B,TXO17900O4,2024/3/4,2024/3/4 09:31,1,8.3
2169,PCP,B,MXFC4,2024/3/4,2024/3/4 09:31,1,19203
2170,PCP,S,TXO17900C4,2024/3/4,2024/3/4 09:31,1,1320
2171,PCP,B,TXO17900O4,2024/3/4,2024/3/4 09:31,1,8.3
2172,PCP,B,MXFC4,2024/3/4,2024/3/4 09:32,1,19200
2173,PCP,B,TXO17900O4,2024/3/4,2024/3/4 09:32,1,8.3
2174,PCP,S,TXO17900C4,2024/3/4,2024/3/4 09:32,1,1320
2175,PCP,S,TXO17900C4,2024/3/4,2024/3/4 09:32,1,1320
2176,PCP,B,MXFC4,2024/3/4,2024/3/4 09:32,1,19199
2177,PCP,B,TXO17900O4,2024/3/4,2024/3/4 09:32,1,8.4
2178,PCP,S,TXO18500C4,2024/3/4,2024/3/4 09:35,1,765
2179,PCP,S,TXO18500C4,2024/3/4,2024/3/4 09:35,1,765
2180,PCP,S,TXO18400C4,2024/3/4,2024/3/4 09:35,2,860
2181,PCP,S,TXO18300C4,2024/3/4,2024/3/4 09:35,2,955
2182,PCP,B,TXO19700O4,2024/3/4,2024/3/4 09:35,2,510
2183,PCP,B,TXO19800O4,2024/3/4,2024/3/4 09:35,2,595
2184,PCP,B,TXO20000O4,2024/3/4,2024/3/4 09:35,2,775
2185,PCP,B,TXO20100O4,2024/3/4,2024/3/4 09:35,2,870
2186,PCP,B,MXFC4,2024/3/4,2024/3/4 09:35,1,19239
2187,PCP,B,MXFC4,2024/3/4,2024/3/4 09:35,2,19239
2188,PCP,B,TXO18400O4,2024/3/4,2024/3/4 09:35,2,22
2189,PCP,B,TXO18600O4,2024/3/4,2024/3/4 09:35,1,36.5
2190,PCP,B,TXO18600O4,2024/3/4,2024/3/4 09:35,1,36.5
2191,PCP,B,MXFC4,2024/3/4,2024/3/4 09:35,2,19242
2192,PCP,S,TXO20100C4,2024/3/4,2024/3/4 09:35,2,7.1
2193,PCP,S,TXO20000C4,2024/3/4,2024/3/4 09:35,2,14.5
2194,PCP,B,MXFC4,2024/3/4,2024/3/4 09:35,1,19242
2195,PCP,B,MXFC4,2024/3/4,2024/3/4 09:35,1,19241
2196,PCP,B,MXFC4,2024/3/4,2024/3/4 09:35,2,19240
2197,PCP,B,MXFC4,2024/3/4,2024/3/4 09:35,2,19239
2198,PCP,B,MXFC4,2024/3/4,2024/3/4 09:35,2,19239
2199,PCP,B,MXFC4,2024/3/4,2024/3/4 09:35,1,19239
2200,PCP,B,TXO18500O4,2024/3/4,2024/3/4 09:35,1,28
2201,PCP,B,MXFC4,2024/3/4,2024/3/4 09:35,2,19239
2202,PCP,B,TXO18300O4,2024/3/4,2024/3/4 09:35,2,17.5
2203,PCP,S,TXO19700C4,2024/3/4,2024/3/4 09:35,2,47.5
2204,PCP,S,TXO18600C4,2024/3/4,2024/3/4 09:35,1,675
2205,PCP,S,TXO18600C4,2024/3/4,2024/3/4 09:35,1,675
2206,PCP,B,TXO18500O4,2024/3/4,2024/3/4 09:35,1,28
2207,PCP,S,TXO19800C4,2024/3/4,2024/3/4 09:35,2,32.5
2208,PCP,B,MXFC4,2024/3/4,2024/3/4 09:37,1,19248
2209,PCP,B,TXO18600O4,2024/3/4,2024/3/4 09:37,1,36.5
2210,PCP,S,TXO18600C4,2024/3/4,2024/3/4 09:37,1,690
2211,PCP,B,MXFC4,2024/3/4,2024/3/4 09:44,1,19266
2212,PCP,B,TXO18000O4,2024/3/4,2024/3/4 09:44,1,10
2213,PCP,S,TXO18000C4,2024/3/4,2024/3/4 09:44,1,1280
2214,PCP,B,MXFC4,2024/3/4,2024/3/4 09:47,1,19273
2215,PCP,B,TXO18600O4,2024/3/4,2024/3/4 09:47,1,37
2216,PCP,S,TXO18600C4,2024/3/4,2024/3/4 09:47,1,715
2217,PCP,B,MXFC4,2024/3/4,2024/3/4 09:54,2,19267
2218,PCP,B,TXO17900O4,2024/3/4,2024/3/4 09:54,2,8.5
2219,PCP,S,TXO17900C4,2024/3/4,2024/3/4 09:54,2,1380
2220,PCP,S,TXO17900C4,2024/3/4,2024/3/4 09:58,1,1400
2221,PCP,B,MXFC4,2024/3/4,2024/3/4 09:58,1,19286
2222,PCP,B,TXO17900O4,2024/3/4,2024/3/4 09:58,1,8.4
2223,PCP,S,TXO18600C4,2024/3/4,2024/3/4 10:25,2,725
2224,PCP,B,MXFC4,2024/3/4,2024/3/4 10:25,2,19284
2225,PCP,B,TXO18600O4,2024/3/4,2024/3/4 10:25,2,34
2226,PCP,B,MXFC4,2024/3/4,2024/3/4 10:47,1,19332
2227,PCP,B,TXO18500O4,2024/3/4,2024/3/4 10:47,1,24
2228,PCP,S,TXO18500C4,2024/3/4,2024/3/4 10:47,1,860
2229,PCP,S,TXO18000C4,2024/3/4,2024/3/4 10:59,1,1340
2230,PCP,B,MXFC4,2024/3/4,2024/3/4 10:59,1,19319
2231,PCP,B,TXO18000O4,2024/3/4,2024/3/4 10:59,1,9.8
2232,PCP,B,MXFC4,2024/3/4,2024/3/4 11:00,1,19321
2233,PCP,B,TXO18200O4,2024/3/4,2024/3/4 11:00,1,13.5
2234,PCP,S,TXO18200C4,2024/3/4,2024/3/4 11:00,1,1140
2235,PCP,B,TXO18300C4,2024/3/4,2024/3/4 11:28,4,1040
2236,PCP,B,TXO18300C4,2024/3/4,2024/3/4 11:28,4,1040
2237,PCP,B,TXO18300C4,2024/3/4,2024/3/4 11:28,4,1040
2238,PCP,B,TXO18300C4,2024/3/4,2024/3/4 11:28,4,1040
2239,PCP,S,TXO18300O4,2024/3/4,2024/3/4 11:28,4,15
2240,PCP,S,MXFC4,2024/3/4,2024/3/4 11:28,4,19332
2241,PCP,S,MXFC4,2024/3/4,2024/3/4 11:28,4,19331
2242,PCP,S,TXO18300O4,2024/3/4,2024/3/4 11:28,2,15
2243,PCP,S,TXO18300O4,2024/3/4,2024/3/4 11:28,2,15
2244,PCP,S,TXO18300O4,2024/3/4,2024/3/4 11:28,4,15
2245,PCP,S,TXO18300O4,2024/3/4,2024/3/4 11:28,4,15
2246,PCP,S,MXFC4,2024/3/4,2024/3/4 11:28,4,19332
2247,PCP,S,MXFC4,2024/3/4,2024/3/4 11:28,2,19332
2248,PCP,S,MXFC4,2024/3/4,2024/3/4 11:28,2,19331
2249,PCP,B,MXFC4,2024/3/4,2024/3/4 11:31,1,19333
2250,PCP,B,TXO18100O4,2024/3/4,2024/3/4 11:31,1,11
2251,PCP,S,TXO18100C4,2024/3/4,2024/3/4 11:31,1,1250
2252,PCP,S,TXO18000C4,2024/3/4,2024/3/4 11:39,1,1330
2253,PCP,B,MXFC4,2024/3/4,2024/3/4 11:39,1,19316
2254,PCP,B,TXO18000O4,2024/3/4,2024/3/4 11:39,1,9.9
2255,PCP,B,MXFC4,2024/3/4,2024/3/4 11:42,2,19310
2256,PCP,B,TXO18200O4,2024/3/4,2024/3/4 11:42,2,13
2257,PCP,S,TXO18200C4,2024/3/4,2024/3/4 11:42,2,1130
2258,PCP,S,TXO18200C4,2024/3/4,2024/3/4 11:46,1,1130
2259,PCP,B,MXFC4,2024/3/4,2024/3/4 11:46,1,19312
2260,PCP,B,TXO18200O4,2024/3/4,2024/3/4 11:46,1,13.5
2261,PCP,B,MXFC4,2024/3/4,2024/3/4 11:59,1,19316
2262,PCP,B,TXO18500O4,2024/3/4,2024/3/4 11:59,1,24.5
2263,PCP,S,TXO18500C4,2024/3/4,2024/3/4 11:59,1,845
2264,PCP,S,TXO18600C4,2024/3/4,2024/3/4 12:22,2,730
2265,PCP,B,TXO18600O4,2024/3/4,2024/3/4 12:22,1,32
2266,PCP,B,MXFC4,2024/3/4,2024/3/4 12:22,1,19294
2267,PCP,B,MXFC4,2024/3/4,2024/3/4 12:22,1,19295
2268,PCP,B,TXO18600O4,2024/3/4,2024/3/4 12:22,1,31.5
2269,PCP,S,MXFC4,2024/3/4,2024/3/4 12:23,2,19297
2270,PCP,S,TXO17900O4,2024/3/4,2024/3/4 12:23,2,7.6
2271,PCP,B,TXO17900C4,2024/3/4,2024/3/4 12:23,2,1400
2272,PCP,B,TXO17100C4,2024/3/4,2024/3/4 12:29,1,2200
2273,PCP,B,TXO17100C4,2024/3/4,2024/3/4 12:29,1,2200
2274,PCP,S,TXO17200C4,2024/3/4,2024/3/4 12:29,1,2120
2275,PCP,S,TXO17100O4,2024/3/4,2024/3/4 12:29,1,2.8
2276,PCP,B,MXFC4,2024/3/4,2024/3/4 12:29,1,19305
2277,PCP,S,MXFC4,2024/3/4,2024/3/4 12:29,1,19304
2278,PCP,B,TXO17200O4,2024/3/4,2024/3/4 12:29,1,4.4
2279,PCP,S,MXFC4,2024/3/4,2024/3/4 12:29,1,19304
2280,PCP,S,TXO17100O4,2024/3/4,2024/3/4 12:29,1,2.8
2281,PCP,B,MXFC4,2024/3/4,2024/3/4 12:30,3,19304
2282,PCP,B,TXO18400O4,2024/3/4,2024/3/4 12:30,1,19.5
2283,PCP,B,TXO18400O4,2024/3/4,2024/3/4 12:30,3,19.5
2284,PCP,B,MXFC4,2024/3/4,2024/3/4 12:30,3,19304
2285,PCP,B,TXO18400O4,2024/3/4,2024/3/4 12:30,3,19.5
2286,PCP,B,MXFC4,2024/3/4,2024/3/4 12:30,1,19304
2287,PCP,S,TXO18400C4,2024/3/4,2024/3/4 12:30,1,930
2288,PCP,S,TXO18400C4,2024/3/4,2024/3/4 12:30,3,930
2289,PCP,S,TXO18400C4,2024/3/4,2024/3/4 12:30,3,930
2290,PCP,S,TXO18400C4,2024/3/4,2024/3/4 12:30,1,930
2291,PCP,B,MXFC4,2024/3/4,2024/3/4 12:30,1,19303
2292,PCP,B,TXO18400O4,2024/3/4,2024/3/4 12:30,1,19.5
2293,PCP,B,MXFC4,2024/3/4,2024/3/4 12:30,4,19304
2294,PCP,B,TXO18500O4,2024/3/4,2024/3/4 12:30,4,24.5
2295,PCP,S,TXO18500C4,2024/3/4,2024/3/4 12:30,4,835
2296,PCP,S,TXO18500C4,2024/3/4,2024/3/4 12:31,2,835
2297,PCP,B,MXFC4,2024/3/4,2024/3/4 12:31,2,19303
2298,PCP,B,TXO18500O4,2024/3/4,2024/3/4 12:31,2,24.5
2299,PCP,B,MXFC4,2024/3/4,2024/3/4 13:29,1,19294
2300,PCP,B,TXO18500O4,2024/3/4,2024/3/4 13:29,1,24.5
2301,PCP,S,TXO18500C4,2024/3/4,2024/3/4 13:29,1,825
2302,PCP,B,TXO18800C4,2024/3/5,2024/3/5 08:51,1,605
2303,PCP,S,MXFC4,2024/3/5,2024/3/5 08:51,1,19367
2304,PCP,S,TXO18800O4,2024/3/5,2024/3/5 08:51,1,43.5
2305,PCP,B,MXFC4,2024/3/5,2024/3/5 08:56,4,19378
2306,PCP,B,TXO18800O4,2024/3/5,2024/3/5 08:56,4,42.5
2307,PCP,S,TXO18800C4,2024/3/5,2024/3/5 08:56,4,625
2308,PCP,S,MXFC4,2024/3/5,2024/3/5 08:56,1,19372
2309,PCP,S,TXO18800O4,2024/3/5,2024/3/5 08:56,1,42
2310,PCP,B,TXO18800C4,2024/3/5,2024/3/5 08:56,1,610
2311,PCP,S,MXFC4,2024/3/5,2024/3/5 08:57,1,19375
2312,PCP,S,TXO17900O4,2024/3/5,2024/3/5 08:57,1,6.6
2313,PCP,B,TXO17900C4,2024/3/5,2024/3/5 08:57,1,1470
2314,PCP,B,TXO18800C4,2024/3/5,2024/3/5 08:57,2,615
2315,PCP,S,MXFC4,2024/3/5,2024/3/5 08:57,2,19381
2316,PCP,S,TXO18800O4,2024/3/5,2024/3/5 08:57,2,41
2317,PCP,S,MXFC4,2024/3/5,2024/3/5 09:06,1,19368
2318,PCP,S,TXO18800O4,2024/3/5,2024/3/5 09:06,1,42.5
2319,PCP,B,TXO18800C4,2024/3/5,2024/3/5 09:06,1,605
2320,PCP,S,TXO18700C4,2024/3/5,2024/3/5 09:43,1,740
2321,PCP,B,MXFC4,2024/3/5,2024/3/5 09:43,1,19403
2322,PCP,B,TXO18700O4,2024/3/5,2024/3/5 09:43,1,32.5
2323,PCP,S,MXFC4,2024/3/5,2024/3/5 09:49,1,19388
2324,PCP,S,TXO18800O4,2024/3/5,2024/3/5 09:49,1,43
2325,PCP,B,TXO18800C4,2024/3/5,2024/3/5 09:49,1,625
2326,PCP,B,TXO18800C4,2024/3/5,2024/3/5 09:57,1,610
2327,PCP,S,MXFC4,2024/3/5,2024/3/5 09:57,1,19369
2328,PCP,S,TXO18800O4,2024/3/5,2024/3/5 09:57,1,44.5
2329,PCP,S,MXFC4,2024/3/5,2024/3/5 10:18,1,19380
2330,PCP,S,TXO18100O4,2024/3/5,2024/3/5 10:18,1,8.2
2331,PCP,B,TXO18100C4,2024/3/5,2024/3/5 10:18,1,1280
2332,PCP,B,TXO18300C4,2024/3/5,2024/3/5 10:20,1,1090
2333,PCP,S,MXFC4,2024/3/5,2024/3/5 10:20,1,19387
2334,PCP,S,TXO18300O4,2024/3/5,2024/3/5 10:20,1,11.5
2335,PCP,S,MXFC4,2024/3/5,2024/3/5 10:21,3,19390
2336,PCP,B,TXO20000C4,2024/3/5,2024/3/5 10:21,3,35
2337,PCP,S,TXO20000O4,2024/3/5,2024/3/5 10:21,4,650
2338,PCP,S,TXO20000O4,2024/3/5,2024/3/5 10:21,3,650
2339,PCP,S,MXFC4,2024/3/5,2024/3/5 10:21,4,19390
2340,PCP,B,TXO20000C4,2024/3/5,2024/3/5 10:21,4,35
2341,PCP,B,MXFC4,2024/3/5,2024/3/5 11:43,1,19407
2342,PCP,B,TXO18000O4,2024/3/5,2024/3/5 11:43,1,6.9
2343,PCP,S,TXO18000C4,2024/3/5,2024/3/5 11:43,1,1420
2344,PCP,B,MXFC4,2024/3/5,2024/3/5 11:44,1,19406
2345,PCP,B,TXO18600O4,2024/3/5,2024/3/5 11:44,1,23
2346,PCP,S,TXO18600C4,2024/3/5,2024/3/5 11:44,1,835
2347,PCP,B,TXO18300C4,2024/3/5,2024/3/5 12:11,1,1130
2348,PCP,S,MXFC4,2024/3/5,2024/3/5 12:11,1,19428
2349,PCP,S,TXO18300O4,2024/3/5,2024/3/5 12:11,1,10.5
2350,PCP,S,MXFC4,2024/3/5,2024/3/5 12:13,1,19428
2351,PCP,S,TXO18800O4,2024/3/5,2024/3/5 12:13,1,35.5
2352,PCP,B,TXO18800C4,2024/3/5,2024/3/5 12:13,1,660
2353,PCP,S,MXFC4,2024/3/5,2024/3/5 12:20,1,19418
2354,PCP,S,TXO18300O4,2024/3/5,2024/3/5 12:20,1,10.5
2355,PCP,B,TXO18300C4,2024/3/5,2024/3/5 12:20,1,1120
2356,PCP,B,MXFC4,2024/3/5,2024/3/5 12:22,2,19416
2357,PCP,B,TXO17900O4,2024/3/5,2024/3/5 12:22,2,5.8
2358,PCP,S,TXO17900C4,2024/3/5,2024/3/5 12:22,2,1530
2359,PCP,S,TXO17900C4,2024/3/5,2024/3/5 12:22,2,1530
2360,PCP,B,MXFC4,2024/3/5,2024/3/5 12:22,2,19416
2361,PCP,B,TXO17900O4,2024/3/5,2024/3/5 12:22,2,5.8
2362,PCP,B,TXO18600C4,2024/3/5,2024/3/5 12:23,1,830
2363,PCP,S,MXFC4,2024/3/5,2024/3/5 12:23,1,19413
2364,PCP,S,TXO18600O4,2024/3/5,2024/3/5 12:23,1,22
2365,PCP,S,MXFC4,2024/3/5,2024/3/5 12:25,1,19412
2366,PCP,S,TXO18800O4,2024/3/5,2024/3/5 12:25,1,37.5
2367,PCP,B,TXO18800C4,2024/3/5,2024/3/5 12:25,1,645
2368,PCP,B,TXO18800C4,2024/3/5,2024/3/5 12:37,1,635
2369,PCP,S,MXFC4,2024/3/5,2024/3/5 12:37,1,19401
2370,PCP,S,TXO18800O4,2024/3/5,2024/3/5 12:37,1,38
2371,PCP,S,TXO18800C4,2024/3/5,2024/3/5 13:11,1,650
2372,PCP,B,MXFC4,2024/3/5,2024/3/5 13:11,1,19409
2373,PCP,B,TXO18800O4,2024/3/5,2024/3/5 13:11,1,37
2374,PCP,S,TXO18800C4,2024/3/5,2024/3/5 13:11,1,650
2375,PCP,B,MXFC4,2024/3/5,2024/3/5 13:11,1,19409
2376,PCP,B,TXO18800O4,2024/3/5,2024/3/5 13:11,1,37
2377,PCP,S,MXFC4,2024/3/5,2024/3/5 13:28,1,19402
2378,PCP,S,TXO18800O4,2024/3/5,2024/3/5 13:28,1,36.5
2379,PCP,B,TXO18800C4,2024/3/5,2024/3/5 13:28,1,635
2380,PCP,B,TXO18800C4,2024/3/5,2024/3/5 13:31,1,615
2381,PCP,S,MXFC4,2024/3/5,2024/3/5 13:31,1,19381
2382,PCP,S,TXO18800O4,2024/3/5,2024/3/5 13:31,1,38
2383,PCP,B,MXFC4,2024/3/5,2024/3/5 13:34,1,19380
2384,PCP,B,TXO18800O4,2024/3/5,2024/3/5 13:34,1,39
2385,PCP,S,TXO18800C4,2024/3/5,2024/3/5 13:34,1,625
2386,PCP,S,TXO17900C4,2024/3/6,2024/3/6 09:06,1,1420
2387,PCP,B,MXFC4,2024/3/6,2024/3/6 09:06,1,19307
2388,PCP,B,TXO17900O4,2024/3/6,2024/3/6 09:06,1,6
2389,PCP,B,MXFC4,2024/3/6,2024/3/6 09:06,1,19308
2390,PCP,B,TXO17900O4,2024/3/6,2024/3/6 09:06,1,6
2391,PCP,S,TXO17900C4,2024/3/6,2024/3/6 09:06,1,1420
2392,PCP,B,TXO20000O4,2024/3/6,2024/3/6 09:20,1,695
2393,PCP,B,TXO20000O4,2024/3/6,2024/3/6 09:20,1,695
2394,PCP,B,MXFC4,2024/3/6,2024/3/6 09:20,1,19319
2395,PCP,S,TXO20000C4,2024/3/6,2024/3/6 09:20,1,17.5
2396,PCP,B,MXFC4,2024/3/6,2024/3/6 09:20,1,19319
2397,PCP,S,TXO20000C4,2024/3/6,2024/3/6 09:20,1,17.5
2398,PCP,B,TXO18800C4,2024/3/6,2024/3/6 09:33,4,570
2399,PCP,B,TXO18800C4,2024/3/6,2024/3/6 09:33,4,570
2400,PCP,S,MXFC4,2024/3/6,2024/3/6 09:33,4,19338
2401,PCP,S,TXO18800O4,2024/3/6,2024/3/6 09:33,4,38.5
2402,PCP,S,MXFC4,2024/3/6,2024/3/6 09:33,2,19338
2403,PCP,S,MXFC4,2024/3/6,2024/3/6 09:33,2,19337
2404,PCP,S,TXO18800O4,2024/3/6,2024/3/6 09:33,2,38.5
2405,PCP,S,TXO18800O4,2024/3/6,2024/3/6 09:33,2,38.5
2406,PCP,S,MXFC4,2024/3/6,2024/3/6 09:34,4,19340
2407,PCP,S,TXO18800O4,2024/3/6,2024/3/6 09:34,1,38.5
2408,PCP,S,TXO18800O4,2024/3/6,2024/3/6 09:34,4,38
2409,PCP,S,MXFC4,2024/3/6,2024/3/6 09:34,4,19340
2410,PCP,S,TXO18800O4,2024/3/6,2024/3/6 09:34,4,38.5
2411,PCP,S,MXFC4,2024/3/6,2024/3/6 09:34,1,19340
2412,PCP,B,TXO18800C4,2024/3/6,2024/3/6 09:34,1,575
2413,PCP,B,TXO18800C4,2024/3/6,2024/3/6 09:34,4,575
2414,PCP,B,TXO18800C4,2024/3/6,2024/3/6 09:34,4,575
2415,PCP,S,MXFC4,2024/3/6,2024/3/6 09:41,1,19336
2416,PCP,S,TXO18800O4,2024/3/6,2024/3/6 09:41,1,39.5
2417,PCP,B,TXO18800C4,2024/3/6,2024/3/6 09:41,1,570
2418,PCP,S,MXFC4,2024/3/6,2024/3/6 09:57,1,19399
2419,PCP,S,TXO19950O4,2024/3/6,2024/3/6 09:57,1,590
2420,PCP,B,TXO19950C4,2024/3/6,2024/3/6 09:57,1,34.5
2421,PCP,S,MXFC4,2024/3/6,2024/3/6 09:59,1,19407
2422,PCP,S,TXO18800O4,2024/3/6,2024/3/6 09:59,1,34
2423,PCP,B,TXO18800C4,2024/3/6,2024/3/6 09:59,1,635
2424,PCP,B,MXFC4,2024/3/6,2024/3/6 10:01,1,19398
2425,PCP,B,TXO18700O4,2024/3/6,2024/3/6 10:01,1,26.5
2426,PCP,S,TXO18700C4,2024/3/6,2024/3/6 10:01,1,730
2427,PCP,S,MXFC4,2024/3/6,2024/3/6 10:01,1,19389
2428,PCP,S,TXO18800O4,2024/3/6,2024/3/6 10:01,1,35
2429,PCP,B,TXO18800C4,2024/3/6,2024/3/6 10:01,1,620
2430,PCP,B,TXO18800C4,2024/3/6,2024/3/6 10:02,1,615
2431,PCP,S,MXFC4,2024/3/6,2024/3/6 10:02,1,19385
2432,PCP,S,TXO18800O4,2024/3/6,2024/3/6 10:02,1,35.5
2433,PCP,B,TXO18800C4,2024/3/6,2024/3/6 10:04,1,610
2434,PCP,S,MXFC4,2024/3/6,2024/3/6 10:04,1,19379
2435,PCP,S,TXO18800O4,2024/3/6,2024/3/6 10:04,1,36
2436,PCP,S,MXFC4,2024/3/6,2024/3/6 10:23,1,19390
2437,PCP,S,TXO18800O4,2024/3/6,2024/3/6 10:23,1,34.5
2438,PCP,B,TXO18800C4,2024/3/6,2024/3/6 10:23,1,620
2439,PCP,S,MXFC4,2024/3/6,2024/3/6 10:56,1,19418
2440,PCP,S,TXO18800O4,2024/3/6,2024/3/6 10:56,1,32.5
2441,PCP,B,TXO18800C4,2024/3/6,2024/3/6 10:56,1,645
2442,PCP,B,MXFC4,2024/3/6,2024/3/6 11:09,1,19438
2443,PCP,B,TXO18600O4,2024/3/6,2024/3/6 11:09,1,18
2444,PCP,S,TXO18600C4,2024/3/6,2024/3/6 11:09,1,860
2445,PCP,S,TXO18600C4,2024/3/6,2024/3/6 11:30,2,875
2446,PCP,B,MXFC4,2024/3/6,2024/3/6 11:30,2,19454
2447,PCP,B,TXO18600O4,2024/3/6,2024/3/6 11:30,2,17
2448,PCP,B,TXO18600C4,2024/3/6,2024/3/6 11:37,1,860
2449,PCP,B,MXFC4,2024/3/6,2024/3/6 11:37,1,19450
2450,PCP,S,MXFC4,2024/3/6,2024/3/6 11:37,2,19448
2451,PCP,S,TXO18600O4,2024/3/6,2024/3/6 11:37,1,16.5
2452,PCP,B,TXO18700O4,2024/3/6,2024/3/6 11:37,2,22.5
2453,PCP,S,TXO18600O4,2024/3/6,2024/3/6 11:37,1,16.5
2454,PCP,B,TXO18700O4,2024/3/6,2024/3/6 11:37,1,22.5
2455,PCP,S,TXO18600O4,2024/3/6,2024/3/6 11:37,2,16.5
2456,PCP,S,MXFC4,2024/3/6,2024/3/6 11:37,1,19449
2457,PCP,B,MXFC4,2024/3/6,2024/3/6 11:37,2,19450
2458,PCP,S,MXFC4,2024/3/6,2024/3/6 11:37,1,19449
2459,PCP,S,MXFC4,2024/3/6,2024/3/6 11:37,1,19449
2460,PCP,S,TXO18600O4,2024/3/6,2024/3/6 11:37,1,16.5
2461,PCP,S,TXO18700C4,2024/3/6,2024/3/6 11:37,2,780
2462,PCP,S,TXO18700C4,2024/3/6,2024/3/6 11:37,1,780
2463,PCP,B,TXO18600C4,2024/3/6,2024/3/6 11:37,1,860
2464,PCP,B,TXO18600C4,2024/3/6,2024/3/6 11:37,1,860
2465,PCP,B,TXO18600C4,2024/3/6,2024/3/6 11:37,2,860
2466,PCP,B,MXFC4,2024/3/6,2024/3/6 11:37,1,19449
2467,PCP,B,MXFC4,2024/3/6,2024/3/6 11:37,1,19449
2468,PCP,B,TXO18600O4,2024/3/6,2024/3/6 11:37,1,17
2469,PCP,B,TXO18600O4,2024/3/6,2024/3/6 11:37,1,17
2470,PCP,S,TXO18600C4,2024/3/6,2024/3/6 11:37,1,870
2471,PCP,S,TXO18600C4,2024/3/6,2024/3/6 11:37,1,870
2472,PCP,B,TXO18800C4,2024/3/6,2024/3/6 11:38,1,670
2473,PCP,S,MXFC4,2024/3/6,2024/3/6 11:38,1,19445
2474,PCP,S,TXO18800O4,2024/3/6,2024/3/6 11:38,1,28.5
2475,PCP,B,MXFC4,2024/3/6,2024/3/6 11:42,1,19449
2476,PCP,B,TXO18600O4,2024/3/6,2024/3/6 11:42,1,17
2477,PCP,S,TXO18600C4,2024/3/6,2024/3/6 11:42,1,870
2478,PCP,S,TXO18700C4,2024/3/6,2024/3/6 12:03,1,825
2479,PCP,B,MXFC4,2024/3/6,2024/3/6 12:03,1,19500
2480,PCP,B,TXO18700O4,2024/3/6,2024/3/6 12:03,1,21
2481,PCP,S,MXFC4,2024/3/6,2024/3/6 12:03,1,19499
2482,PCP,S,TXO18800O4,2024/3/6,2024/3/6 12:03,1,26.5
2483,PCP,B,TXO18800C4,2024/3/6,2024/3/6 12:03,1,720
2484,PCP,B,MXFC4,2024/3/6,2024/3/6 12:05,1,19506
2485,PCP,B,TXO19000O4,2024/3/6,2024/3/6 12:05,1,48.5
2486,PCP,S,TXO19000C4,2024/3/6,2024/3/6 12:05,1,560
2487,PCP,S,TXO19000C4,2024/3/6,2024/3/6 12:06,1,560
2488,PCP,B,MXFC4,2024/3/6,2024/3/6 12:06,1,19505
2489,PCP,B,TXO19000O4,2024/3/6,2024/3/6 12:06,1,49
2490,PCP,B,MXFC4,2024/3/6,2024/3/6 12:08,1,19506
2491,PCP,B,TXO19000O4,2024/3/6,2024/3/6 12:08,1,48.5
2492,PCP,S,TXO19000C4,2024/3/6,2024/3/6 12:08,1,560
2493,PCP,S,TXO19000C4,2024/3/6,2024/3/6 12:08,3,560
2494,PCP,B,MXFC4,2024/3/6,2024/3/6 12:08,3,19506
2495,PCP,B,TXO19000O4,2024/3/6,2024/3/6 12:08,3,48.5
2496,PCP,S,TXO19000C4,2024/3/6,2024/3/6 12:10,1,560
2497,PCP,B,MXFC4,2024/3/6,2024/3/6 12:10,1,19506
2498,PCP,B,TXO19000O4,2024/3/6,2024/3/6 12:10,1,49
2499,PCP,B,MXFC4,2024/3/6,2024/3/6 12:11,2,19511
2500,PCP,B,TXO19000O4,2024/3/6,2024/3/6 12:11,2,48
2501,PCP,S,TXO19000C4,2024/3/6,2024/3/6 12:11,2,565
2502,PCP,B,MXFC4,2024/3/6,2024/3/6 12:13,1,19508
2503,PCP,B,TXO18200O4,2024/3/6,2024/3/6 12:13,1,6.9
2504,PCP,S,TXO18200C4,2024/3/6,2024/3/6 12:13,1,1320
2505,PCP,B,TXO18500C4,2024/3/6,2024/3/6 12:22,1,1020
2506,PCP,S,MXFC4,2024/3/6,2024/3/6 12:22,1,19512
2507,PCP,S,TXO18500O4,2024/3/6,2024/3/6 12:22,1,12
2508,PCP,B,MXFC4,2024/3/6,2024/3/6 12:22,1,19513
2509,PCP,B,TXO18400O4,2024/3/6,2024/3/6 12:22,1,10.5
2510,PCP,S,TXO18400C4,2024/3/6,2024/3/6 12:22,1,1130
2511,PCP,B,MXFC4,2024/3/6,2024/3/6 12:23,1,19515
2512,PCP,B,TXO18900O4,2024/3/6,2024/3/6 12:23,1,36
2513,PCP,S,TXO18900C4,2024/3/6,2024/3/6 12:23,1,655
2514,PCP,S,TXO18900C4,2024/3/6,2024/3/6 12:23,1,655
2515,PCP,B,MXFC4,2024/3/6,2024/3/6 12:23,1,19515
2516,PCP,B,TXO18900O4,2024/3/6,2024/3/6 12:23,1,36
2517,PCP,S,MXFC4,2024/3/6,2024/3/6 12:23,1,19514
2518,PCP,S,TXO18500O4,2024/3/6,2024/3/6 12:23,1,12
2519,PCP,B,TXO18500C4,2024/3/6,2024/3/6 12:23,1,1020
2520,PCP,S,TXO18900C4,2024/3/6,2024/3/6 12:25,1,660
2521,PCP,B,MXFC4,2024/3/6,2024/3/6 12:25,1,19520
2522,PCP,B,TXO18900O4,2024/3/6,2024/3/6 12:25,1,35.5
